country,place_id,place,infected,doses,fully_vaccinated,booster,date
Bulgaria,1,Благоевград,11,,,,2020-03-30
Bulgaria,1,Благоевград,13,,,,2020-04-01
Bulgaria,1,Благоевград,15,,,,2020-04-02
Bulgaria,1,Благоевград,16,,,,2020-04-05
Bulgaria,1,Благоевград,18,,,,2020-04-06
Bulgaria,1,Благоевград,19,,,,2020-04-14
Bulgaria,1,Благоевград,20,,,,2020-04-16
Bulgaria,1,Благоевград,21,,,,2020-04-19
Bulgaria,1,Благоевград,22,,,,2020-04-22
Bulgaria,1,Благоевград,23,,,,2020-04-23
Bulgaria,1,Благоевград,33,,,,2020-04-24
Bulgaria,1,Благоевград,38,,,,2020-04-25
Bulgaria,1,Благоевград,41,,,,2020-04-26
Bulgaria,1,Благоевград,42,,,,2020-04-28
Bulgaria,1,Благоевград,43,,,,2020-04-29
Bulgaria,1,Благоевград,45,,,,2020-05-01
Bulgaria,1,Благоевград,50,,,,2020-05-02
Bulgaria,1,Благоевград,51,,,,2020-05-03
Bulgaria,1,Благоевград,52,,,,2020-05-04
Bulgaria,1,Благоевград,55,,,,2020-05-05
Bulgaria,1,Благоевград,62,,,,2020-05-06
Bulgaria,1,Благоевград,64,,,,2020-05-07
Bulgaria,1,Благоевград,144,,,,2020-06-07
Bulgaria,1,Благоевград,146,,,,2020-06-08
Bulgaria,1,Благоевград,148,,,,2020-06-09
Bulgaria,1,Благоевград,150,,,,2020-06-11
Bulgaria,1,Благоевград,151,,,,2020-06-13
Bulgaria,1,Благоевград,154,,,,2020-06-18
Bulgaria,1,Благоевград,158,,,,2020-06-19
Bulgaria,1,Благоевград,163,,,,2020-06-20
Bulgaria,1,Благоевград,170,,,,2020-06-21
Bulgaria,1,Благоевград,171,,,,2020-06-22
Bulgaria,1,Благоевград,172,,,,2020-06-23
Bulgaria,1,Благоевград,173,,,,2020-06-24
Bulgaria,1,Благоевград,174,,,,2020-06-25
Bulgaria,1,Благоевград,180,,,,2020-06-26
Bulgaria,1,Благоевград,182,,,,2020-06-27
Bulgaria,1,Благоевград,183,,,,2020-06-28
Bulgaria,1,Благоевград,185,,,,2020-06-29
Bulgaria,1,Благоевград,186,,,,2020-06-30
Bulgaria,1,Благоевград,191,,,,2020-07-01
Bulgaria,1,Благоевград,202,,,,2020-07-02
Bulgaria,1,Благоевград,207,,,,2020-07-03
Bulgaria,1,Благоевград,211,,,,2020-07-04
Bulgaria,1,Благоевград,214,,,,2020-07-05
Bulgaria,1,Благоевград,219,,,,2020-07-06
Bulgaria,1,Благоевград,226,,,,2020-07-07
Bulgaria,1,Благоевград,236,,,,2020-07-08
Bulgaria,1,Благоевград,253,,,,2020-07-09
Bulgaria,1,Благоевград,272,,,,2020-07-10
Bulgaria,1,Благоевград,291,,,,2020-07-11
Bulgaria,1,Благоевград,304,,,,2020-07-12
Bulgaria,1,Благоевград,311,,,,2020-07-13
Bulgaria,1,Благоевград,313,,,,2020-07-14
Bulgaria,1,Благоевград,332,,,,2020-07-15
Bulgaria,1,Благоевград,347,,,,2020-07-16
Bulgaria,1,Благоевград,362,,,,2020-07-17
Bulgaria,1,Благоевград,374,,,,2020-07-18
Bulgaria,1,Благоевград,402,,,,2020-07-19
Bulgaria,1,Благоевград,411,,,,2020-07-20
Bulgaria,1,Благоевград,417,,,,2020-07-21
Bulgaria,1,Благоевград,442,,,,2020-07-22
Bulgaria,1,Благоевград,477,,,,2020-07-23
Bulgaria,1,Благоевград,511,,,,2020-07-24
Bulgaria,1,Благоевград,537,,,,2020-07-25
Bulgaria,1,Благоевград,552,,,,2020-07-26
Bulgaria,1,Благоевград,572,,,,2020-07-27
Bulgaria,1,Благоевград,591,,,,2020-07-28
Bulgaria,1,Благоевград,613,,,,2020-07-29
Bulgaria,1,Благоевград,651,,,,2020-07-30
Bulgaria,1,Благоевград,679,,,,2020-07-31
Bulgaria,1,Благоевград,734,,,,2020-08-01
Bulgaria,1,Благоевград,745,,,,2020-08-02
Bulgaria,1,Благоевград,746,,,,2020-08-03
Bulgaria,1,Благоевград,756,,,,2020-08-04
Bulgaria,1,Благоевград,799,,,,2020-08-05
Bulgaria,1,Благоевград,896,,,,2020-08-06
Bulgaria,1,Благоевград,909,,,,2020-08-07
Bulgaria,1,Благоевград,932,,,,2020-08-08
Bulgaria,1,Благоевград,947,,,,2020-08-09
Bulgaria,1,Благоевград,952,,,,2020-08-10
Bulgaria,1,Благоевград,963,,,,2020-08-11
Bulgaria,1,Благоевград,987,,,,2020-08-12
Bulgaria,1,Благоевград,1010,,,,2020-08-13
Bulgaria,1,Благоевград,1045,,,,2020-08-14
Bulgaria,1,Благоевград,1065,,,,2020-08-15
Bulgaria,1,Благоевград,1079,,,,2020-08-16
Bulgaria,1,Благоевград,1085,,,,2020-08-17
Bulgaria,1,Благоевград,1097,,,,2020-08-18
Bulgaria,1,Благоевград,1125,,,,2020-08-19
Bulgaria,1,Благоевград,1149,,,,2020-08-20
Bulgaria,1,Благоевград,1160,,,,2020-08-21
Bulgaria,1,Благоевград,1181,,,,2020-08-22
Bulgaria,1,Благоевград,1197,,,,2020-08-23
Bulgaria,1,Благоевград,1214,,,,2020-08-24
Bulgaria,1,Благоевград,1221,,,,2020-08-25
Bulgaria,1,Благоевград,1257,,,,2020-08-26
Bulgaria,1,Благоевград,1279,,,,2020-08-27
Bulgaria,1,Благоевград,1300,,,,2020-08-28
Bulgaria,1,Благоевград,1319,,,,2020-08-29
Bulgaria,1,Благоевград,1344,,,,2020-08-30
Bulgaria,1,Благоевград,1348,,,,2020-08-31
Bulgaria,1,Благоевград,1352,,,,2020-09-01
Bulgaria,1,Благоевград,1387,,,,2020-09-02
Bulgaria,1,Благоевград,1416,,,,2020-09-03
Bulgaria,1,Благоевград,1444,,,,2020-09-04
Bulgaria,1,Благоевград,1473,,,,2020-09-05
Bulgaria,1,Благоевград,1487,,,,2020-09-06
Bulgaria,1,Благоевград,1498,,,,2020-09-07
Bulgaria,1,Благоевград,1512,,,,2020-09-08
Bulgaria,1,Благоевград,1527,,,,2020-09-09
Bulgaria,1,Благоевград,1548,,,,2020-09-10
Bulgaria,1,Благоевград,1567,,,,2020-09-11
Bulgaria,1,Благоевград,1626,,,,2020-09-12
Bulgaria,1,Благоевград,1644,,,,2020-09-13
Bulgaria,1,Благоевград,1645,,,,2020-09-14
Bulgaria,1,Благоевград,1657,,,,2020-09-15
Bulgaria,1,Благоевград,1683,,,,2020-09-16
Bulgaria,1,Благоевград,1711,,,,2020-09-17
Bulgaria,1,Благоевград,1740,,,,2020-09-18
Bulgaria,1,Благоевград,1769,,,,2020-09-19
Bulgaria,1,Благоевград,1780,,,,2020-09-20
Bulgaria,1,Благоевград,1788,,,,2020-09-21
Bulgaria,1,Благоевград,1801,,,,2020-09-22
Bulgaria,1,Благоевград,1826,,,,2020-09-23
Bulgaria,1,Благоевград,1833,,,,2020-09-24
Bulgaria,1,Благоевград,1891,,,,2020-09-25
Bulgaria,1,Благоевград,1922,,,,2020-09-26
Bulgaria,1,Благоевград,1949,,,,2020-09-27
Bulgaria,1,Благоевград,1952,,,,2020-09-28
Bulgaria,1,Благоевград,1960,,,,2020-09-29
Bulgaria,1,Благоевград,2009,,,,2020-09-30
Bulgaria,1,Благоевград,2043,,,,2020-10-01
Bulgaria,1,Благоевград,2067,,,,2020-10-02
Bulgaria,1,Благоевград,2083,,,,2020-10-03
Bulgaria,1,Благоевград,2093,,,,2020-10-04
Bulgaria,1,Благоевград,2100,,,,2020-10-05
Bulgaria,1,Благоевград,2124,,,,2020-10-06
Bulgaria,1,Благоевград,2149,,,,2020-10-07
Bulgaria,1,Благоевград,2179,,,,2020-10-08
Bulgaria,1,Благоевград,2228,,,,2020-10-09
Bulgaria,1,Благоевград,2282,,,,2020-10-10
Bulgaria,1,Благоевград,2337,,,,2020-10-11
Bulgaria,1,Благоевград,2343,,,,2020-10-12
Bulgaria,1,Благоевград,2394,,,,2020-10-13
Bulgaria,1,Благоевград,2476,,,,2020-10-14
Bulgaria,1,Благоевград,2529,,,,2020-10-15
Bulgaria,1,Благоевград,2620,,,,2020-10-16
Bulgaria,1,Благоевград,2669,,,,2020-10-17
Bulgaria,1,Благоевград,2700,,,,2020-10-18
Bulgaria,1,Благоевград,2717,,,,2020-10-19
Bulgaria,1,Благоевград,2777,,,,2020-10-20
Bulgaria,1,Благоевград,2846,,,,2020-10-21
Bulgaria,1,Благоевград,2904,,,,2020-10-22
Bulgaria,1,Благоевград,2994,,,,2020-10-23
Bulgaria,1,Благоевград,3103,,,,2020-10-24
Bulgaria,1,Благоевград,3150,,,,2020-10-25
Bulgaria,1,Благоевград,3181,,,,2020-10-26
Bulgaria,1,Благоевград,3311,,,,2020-10-27
Bulgaria,1,Благоевград,3402,,,,2020-10-28
Bulgaria,1,Благоевград,3562,,,,2020-10-29
Bulgaria,1,Благоевград,3685,,,,2020-10-30
Bulgaria,1,Благоевград,3834,,,,2020-10-31
Bulgaria,1,Благоевград,3872,,,,2020-11-01
Bulgaria,1,Благоевград,3940,,,,2020-11-02
Bulgaria,1,Благоевград,4076,,,,2020-11-03
Bulgaria,1,Благоевград,4253,,,,2020-11-04
Bulgaria,1,Благоевград,4441,,,,2020-11-05
Bulgaria,1,Благоевград,4640,,,,2020-11-06
Bulgaria,1,Благоевград,4877,,,,2020-11-07
Bulgaria,1,Благоевград,4952,,,,2020-11-08
Bulgaria,1,Благоевград,4985,,,,2020-11-09
Bulgaria,1,Благоевград,5183,,,,2020-11-10
Bulgaria,1,Благоевград,5412,,,,2020-11-11
Bulgaria,1,Благоевград,5604,,,,2020-11-12
Bulgaria,1,Благоевград,5783,,,,2020-11-13
Bulgaria,1,Благоевград,5950,,,,2020-11-14
Bulgaria,1,Благоевград,6047,,,,2020-11-15
Bulgaria,1,Благоевград,6085,,,,2020-11-16
Bulgaria,1,Благоевград,6309,,,,2020-11-17
Bulgaria,1,Благоевград,6509,,,,2020-11-18
Bulgaria,1,Благоевград,6719,,,,2020-11-19
Bulgaria,1,Благоевград,6908,,,,2020-11-20
Bulgaria,1,Благоевград,7061,,,,2020-11-21
Bulgaria,1,Благоевград,7127,,,,2020-11-22
Bulgaria,1,Благоевград,7134,,,,2020-11-23
Bulgaria,1,Благоевград,7328,,,,2020-11-24
Bulgaria,1,Благоевград,7475,,,,2020-11-25
Bulgaria,1,Благоевград,7630,,,,2020-11-26
Bulgaria,1,Благоевград,7759,,,,2020-11-27
Bulgaria,1,Благоевград,7885,,,,2020-11-28
Bulgaria,1,Благоевград,7952,,,,2020-11-29
Bulgaria,1,Благоевград,7965,,,,2020-11-30
Bulgaria,1,Благоевград,8096,,,,2020-12-01
Bulgaria,1,Благоевград,8215,,,,2020-12-02
Bulgaria,1,Благоевград,8411,,,,2020-12-03
Bulgaria,1,Благоевград,8527,,,,2020-12-04
Bulgaria,1,Благоевград,8714,,,,2020-12-05
Bulgaria,1,Благоевград,8767,,,,2020-12-06
Bulgaria,1,Благоевград,8777,,,,2020-12-07
Bulgaria,1,Благоевград,8955,,,,2020-12-08
Bulgaria,1,Благоевград,9069,,,,2020-12-09
Bulgaria,1,Благоевград,9194,,,,2020-12-10
Bulgaria,1,Благоевград,9300,,,,2020-12-11
Bulgaria,1,Благоевград,9418,,,,2020-12-12
Bulgaria,1,Благоевград,9461,,,,2020-12-13
Bulgaria,1,Благоевград,9470,,,,2020-12-14
Bulgaria,1,Благоевград,9580,,,,2020-12-15
Bulgaria,1,Благоевград,9686,,,,2020-12-16
Bulgaria,1,Благоевград,9754,,,,2020-12-17
Bulgaria,1,Благоевград,9842,,,,2020-12-18
Bulgaria,1,Благоевград,9910,,,,2020-12-19
Bulgaria,1,Благоевград,9939,,,,2020-12-20
Bulgaria,1,Благоевград,10007,,,,2020-12-22
Bulgaria,1,Благоевград,10057,,,,2020-12-23
Bulgaria,1,Благоевград,10115,,,,2020-12-24
Bulgaria,1,Благоевград,10138,,,,2020-12-25
Bulgaria,1,Благоевград,10145,,,,2020-12-26
Bulgaria,1,Благоевград,10173,,,,2020-12-27
Bulgaria,1,Благоевград,10174,,,,2020-12-28
Bulgaria,1,Благоевград,10184,,,,2020-12-29
Bulgaria,1,Благоевград,10238,,,,2020-12-30
Bulgaria,1,Благоевград,10291,,,,2020-12-31
Bulgaria,1,Благоевград,10332,,,,2021-01-01
Bulgaria,1,Благоевград,10341,,,,2021-01-02
Bulgaria,1,Благоевград,10345,,,,2021-01-03
Bulgaria,1,Благоевград,10347,,,,2021-01-04
Bulgaria,1,Благоевград,10371,,,,2021-01-05
Bulgaria,1,Благоевград,10412,,,,2021-01-06
Bulgaria,1,Благоевград,10435,,,,2021-01-07
Bulgaria,1,Благоевград,10455,,,,2021-01-08
Bulgaria,1,Благоевград,10492,,,,2021-01-09
Bulgaria,1,Благоевград,10512,,,,2021-01-10
Bulgaria,1,Благоевград,10514,,,,2021-01-11
Bulgaria,1,Благоевград,10562,,,,2021-01-12
Bulgaria,1,Благоевград,10609,,,,2021-01-13
Bulgaria,1,Благоевград,10626,,,,2021-01-14
Bulgaria,1,Благоевград,10663,,,,2021-01-15
Bulgaria,1,Благоевград,10683,,,,2021-01-16
Bulgaria,1,Благоевград,10689,,,,2021-01-17
Bulgaria,1,Благоевград,10720,,,,2021-01-19
Bulgaria,1,Благоевград,10734,,,,2021-01-20
Bulgaria,1,Благоевград,10747,,,,2021-01-21
Bulgaria,1,Благоевград,10756,,,,2021-01-22
Bulgaria,1,Благоевград,10777,,,,2021-01-23
Bulgaria,1,Благоевград,10782,,,,2021-01-24
Bulgaria,1,Благоевград,10784,,,,2021-01-25
Bulgaria,1,Благоевград,10804,,,,2021-01-26
Bulgaria,1,Благоевград,10856,,,,2021-01-27
Bulgaria,1,Благоевград,10882,,,,2021-01-28
Bulgaria,1,Благоевград,10917,,,,2021-01-29
Bulgaria,1,Благоевград,10932,,,,2021-01-30
Bulgaria,1,Благоевград,10950,,,,2021-02-01
Bulgaria,1,Благоевград,10989,,,,2021-02-02
Bulgaria,1,Благоевград,11022,,,,2021-02-03
Bulgaria,1,Благоевград,11046,,,,2021-02-04
Bulgaria,1,Благоевград,11091,,,,2021-02-05
Bulgaria,1,Благоевград,11136,1565,,,2021-02-06
Bulgaria,1,Благоевград,11155,1607,,,2021-02-07
Bulgaria,1,Благоевград,11182,1607,,,2021-02-08
Bulgaria,1,Благоевград,11256,1607,,,2021-02-09
Bulgaria,1,Благоевград,11315,1607,,,2021-02-10
Bulgaria,1,Благоевград,11356,1758,,,2021-02-11
Bulgaria,1,Благоевград,11396,1858,,,2021-02-12
Bulgaria,1,Благоевград,11427,1912,,,2021-02-13
Bulgaria,1,Благоевград,11445,1912,666,,2021-02-14
Bulgaria,1,Благоевград,11447,1912,666,,2021-02-15
Bulgaria,1,Благоевград,11519,1912,666,,2021-02-16
Bulgaria,1,Благоевград,11571,1912,666,,2021-02-17
Bulgaria,1,Благоевград,11624,1972,673,,2021-02-18
Bulgaria,1,Благоевград,11663,2060,705,,2021-02-19
Bulgaria,1,Благоевград,11720,2650,735,,2021-02-20
Bulgaria,1,Благоевград,11729,2692,742,,2021-02-21
Bulgaria,1,Благоевград,11733,2869,742,,2021-02-22
Bulgaria,1,Благоевград,11830,3173,742,,2021-02-23
Bulgaria,1,Благоевград,11902,3710,742,,2021-02-24
Bulgaria,1,Благоевград,11981,4484,855,,2021-02-25
Bulgaria,1,Благоевград,12059,5348,924,,2021-02-26
Bulgaria,1,Благоевград,12144,5907,,,2021-02-27
Bulgaria,1,Благоевград,12173,6034,972,,2021-02-28
Bulgaria,1,Благоевград,12178,6102,972,,2021-03-01
Bulgaria,1,Благоевград,12301,6548,972,,2021-03-02
Bulgaria,1,Благоевград,12405,7346,1084,,2021-03-03
Bulgaria,1,Благоевград,12419,7660,1084,,2021-03-04
Bulgaria,1,Благоевград,12531,8320,1174,,2021-03-05
Bulgaria,1,Благоевград,12637,8733,1227,,2021-03-06
Bulgaria,1,Благоевград,12682,8783,1227,,2021-03-07
Bulgaria,1,Благоевград,12694,8843,1227,,2021-03-08
Bulgaria,1,Благоевград,12797,8983,1227,,2021-03-09
Bulgaria,1,Благоевград,12923,9119,1227,,2021-03-10
Bulgaria,1,Благоевград,13035,9404,1278,,2021-03-11
Bulgaria,1,Благоевград,13140,10196,1312,,2021-03-12
Bulgaria,1,Благоевград,13249,10745,1425,,2021-03-13
Bulgaria,1,Благоевград,13293,10924,1431,,2021-03-14
Bulgaria,1,Благоевград,13297,10990,1432,,2021-03-15
Bulgaria,1,Благоевград,13517,11080,1432,,2021-03-16
Bulgaria,1,Благоевград,13705,11188,1433,,2021-03-17
Bulgaria,1,Благоевград,13839,11248,1434,,2021-03-18
Bulgaria,1,Благоевград,13997,11267,1452,,2021-03-19
Bulgaria,1,Благоевград,14169,11330,1475,,2021-03-20
Bulgaria,1,Благоевград,14270,11449,1510,,2021-03-21
Bulgaria,1,Благоевград,14282,11581,1539,,2021-03-22
Bulgaria,1,Благоевград,14472,11827,1600,,2021-03-23
Bulgaria,1,Благоевград,14643,12166,1665,,2021-03-24
Bulgaria,1,Благоевград,14779,12792,1790,,2021-03-25
Bulgaria,1,Благоевград,14928,13244,1909,,2021-03-26
Bulgaria,1,Благоевград,15063,13529,1977,,2021-03-27
Bulgaria,1,Благоевград,15139,13584,1989,,2021-03-28
Bulgaria,1,Благоевград,15367,13785,2075,,2021-03-30
Bulgaria,1,Благоевград,15527,14113,2086,,2021-03-31
Bulgaria,1,Благоевград,15681,14441,2091,,2021-04-01
Bulgaria,1,Благоевград,15833,14743,2104,,2021-04-02
Bulgaria,1,Благоевград,16008,14991,2203,,2021-04-03
Bulgaria,1,Благоевград,16062,15174,2359,,2021-04-04
Bulgaria,1,Благоевград,16086,15263,2417,,2021-04-05
Bulgaria,1,Благоевград,16248,15374,2497,,2021-04-06
Bulgaria,1,Благоевград,16373,15681,2620,,2021-04-07
Bulgaria,1,Благоевград,16498,16263,2680,,2021-04-08
Bulgaria,1,Благоевград,16592,16737,2700,,2021-04-09
Bulgaria,1,Благоевград,16689,17042,2710,,2021-04-10
Bulgaria,1,Благоевград,16734,17173,2715,,2021-04-11
Bulgaria,1,Благоевград,16736,17199,2715,,2021-04-12
Bulgaria,1,Благоевград,16863,17272,2742,,2021-04-13
Bulgaria,1,Благоевград,16954,17573,2873,,2021-04-14
Bulgaria,1,Благоевград,17050,18238,3206,,2021-04-15
Bulgaria,1,Благоевград,17120,18716,3389,,2021-04-16
Bulgaria,1,Благоевград,17192,19051,3467,,2021-04-17
Bulgaria,1,Благоевград,17234,19109,3512,,2021-04-18
Bulgaria,1,Благоевград,17336,19286,3645,,2021-04-20
Bulgaria,1,Благоевград,17396,19667,3865,,2021-04-21
Bulgaria,1,Благоевград,17476,20366,4188,,2021-04-22
Bulgaria,1,Благоевград,17539,21160,4347,,2021-04-23
Bulgaria,1,Благоевград,17598,21752,4593,,2021-04-24
Bulgaria,1,Благоевград,17616,21890,4637,,2021-04-25
Bulgaria,1,Благоевград,17697,22091,4772,,2021-04-27
Bulgaria,1,Благоевград,17777,22418,4852,,2021-04-28
Bulgaria,1,Благоевград,17830,23396,5234,,2021-04-29
Bulgaria,1,Благоевград,17895,24244,5588,,2021-04-30
Bulgaria,1,Благоевград,17915,24597,5673,,2021-05-01
Bulgaria,1,Благоевград,17929,24724,5689,,2021-05-02
Bulgaria,1,Благоевград,17931,24747,5698,,2021-05-03
Bulgaria,1,Благоевград,17942,24893,5772,,2021-05-04
Bulgaria,1,Благоевград,17957,25252,6021,,2021-05-05
Bulgaria,1,Благоевград,18038,26121,6738,,2021-05-06
Bulgaria,1,Благоевград,18059,26564,6963,,2021-05-07
Bulgaria,1,Благоевград,18111,28395,8309,,2021-05-08
Bulgaria,1,Благоевград,18127,29030,8822,,2021-05-09
Bulgaria,1,Благоевград,18175,29880,9462,,2021-05-11
Bulgaria,1,Благоевград,18198,30960,10199,,2021-05-12
Bulgaria,1,Благоевград,18242,32168,10980,,2021-05-13
Bulgaria,1,Благоевград,18262,33570,11848,,2021-05-14
Bulgaria,1,Благоевград,18303,34755,12504,,2021-05-15
Bulgaria,1,Благоевград,18314,35112,12694,,2021-05-16
Bulgaria,1,Благоевград,18357,35673,13011,,2021-05-18
Bulgaria,1,Благоевград,18384,36591,13540,,2021-05-19
Bulgaria,1,Благоевград,18408,37924,14391,,2021-05-20
Bulgaria,1,Благоевград,18422,39478,15432,,2021-05-21
Bulgaria,1,Благоевград,18434,40708,16137,,2021-05-22
Bulgaria,1,Благоевград,18446,41136,16420,,2021-05-23
Bulgaria,1,Благоевград,18450,41343,16542,,2021-05-25
Bulgaria,1,Благоевград,18463,41784,16891,,2021-05-26
Bulgaria,1,Благоевград,18489,42571,17285,,2021-05-27
Bulgaria,1,Благоевград,18513,43448,17686,,2021-05-28
Bulgaria,1,Благоевград,18531,44540,18338,,2021-05-29
Bulgaria,1,Благоевград,18539,44791,18524,,2021-05-30
Bulgaria,1,Благоевград,18541,44928,18623,,2021-05-31
Bulgaria,1,Благоевград,18560,45363,18878,,2021-06-01
Bulgaria,1,Благоевград,18575,46001,19330,,2021-06-02
Bulgaria,1,Благоевград,18588,46836,19839,,2021-06-03
Bulgaria,1,Благоевград,18603,47720,20453,,2021-06-04
Bulgaria,1,Благоевград,18608,48626,21089,,2021-06-05
Bulgaria,1,Благоевград,18611,48807,21239,,2021-06-06
Bulgaria,1,Благоевград,18623,49459,21716,,2021-06-08
Bulgaria,1,Благоевград,18637,50168,22192,,2021-06-09
Bulgaria,1,Благоевград,18640,51054,22749,,2021-06-10
Bulgaria,1,Благоевград,18649,51920,23344,,2021-06-11
Bulgaria,1,Благоевград,18653,52894,24116,,2021-06-12
Bulgaria,1,Благоевград,18660,53101,24267,,2021-06-13
Bulgaria,1,Благоевград,18666,53276,24381,,2021-06-14
Bulgaria,1,Благоевград,18681,53524,24545,,2021-06-15
Bulgaria,1,Благоевград,18689,54002,24866,,2021-06-16
Bulgaria,1,Благоевград,18693,54694,25356,,2021-06-17
Bulgaria,1,Благоевград,18702,55499,25959,,2021-06-18
Bulgaria,1,Благоевград,18708,56172,26423,,2021-06-19
Bulgaria,1,Благоевград,18709,56388,26552,,2021-06-21
Bulgaria,1,Благоевград,18718,56652,26715,,2021-06-22
Bulgaria,1,Благоевград,18722,57123,27001,,2021-06-23
Bulgaria,1,Благоевград,18725,57648,27348,,2021-06-24
Bulgaria,1,Благоевград,18729,58217,27751,,2021-06-25
Bulgaria,1,Благоевград,18730,58839,28172,,2021-06-26
Bulgaria,1,Благоевград,18741,59259,28459,,2021-06-29
Bulgaria,1,Благоевград,18742,59701,28781,,2021-06-30
Bulgaria,1,Благоевград,18744,60739,29494,,2021-07-02
Bulgaria,1,Благоевград,18747,61257,29844,,2021-07-03
Bulgaria,1,Благоевград,18750,61379,29920,,2021-07-04
Bulgaria,1,Благоевград,18751,,,,2021-07-05
Bulgaria,1,Благоевград,18754,61679,30132,,2021-07-06
Bulgaria,1,Благоевград,18755,62038,30367,,2021-07-07
Bulgaria,1,Благоевград,18759,62551,30653,,2021-07-08
Bulgaria,1,Благоевград,18762,63102,30976,,2021-07-09
Bulgaria,1,Благоевград,18767,63685,31319,,2021-07-10
Bulgaria,1,Благоевград,18769,63812,31398,,2021-07-11
Bulgaria,1,Благоевград,18774,64174,31645,,2021-07-13
Bulgaria,1,Благоевград,18780,64664,31953,,2021-07-14
Bulgaria,1,Благоевград,18781,65226,32311,,2021-07-15
Bulgaria,1,Благоевград,18785,65805,32686,,2021-07-16
Bulgaria,1,Благоевград,18792,66375,33045,,2021-07-17
Bulgaria,1,Благоевград,18794,66478,33118,,2021-07-18
Bulgaria,1,Благоевград,18798,66503,33143,,2021-07-19
Bulgaria,1,Благоевград,18805,66772,33323,,2021-07-20
Bulgaria,1,Благоевград,18809,67174,33610,,2021-07-21
Bulgaria,1,Благоевград,18813,67546,33872,,2021-07-22
Bulgaria,1,Благоевград,18821,68019,34134,,2021-07-23
Bulgaria,1,Благоевград,18822,68374,34369,,2021-07-24
Bulgaria,1,Благоевград,18828,68510,34438,,2021-07-25
Bulgaria,1,Благоевград,18829,68516,34441,,2021-07-26
Bulgaria,1,Благоевград,18838,68836,34604,,2021-07-27
Bulgaria,1,Благоевград,18844,69271,34847,,2021-07-28
Bulgaria,1,Благоевград,18851,69771,35151,,2021-07-29
Bulgaria,1,Благоевград,18857,70282,35464,,2021-07-30
Bulgaria,1,Благоевград,18872,70693,35752,,2021-07-31
Bulgaria,1,Благоевград,18875,70792,35822,,2021-08-01
Bulgaria,1,Благоевград,18883,70793,35823,,2021-08-02
Bulgaria,1,Благоевград,18897,71108,36013,,2021-08-03
Bulgaria,1,Благоевград,18914,71621,36354,,2021-08-04
Bulgaria,1,Благоевград,18927,72178,36679,,2021-08-05
Bulgaria,1,Благоевград,18944,72658,36919,,2021-08-06
Bulgaria,1,Благоевград,18959,73206,37227,,2021-08-07
Bulgaria,1,Благоевград,18973,73304,37271,,2021-08-08
Bulgaria,1,Благоевград,18977,73307,37272,,2021-08-09
Bulgaria,1,Благоевград,18991,73576,37416,,2021-08-10
Bulgaria,1,Благоевград,19003,74035,37669,,2021-08-11
Bulgaria,1,Благоевград,19031,74502,37950,,2021-08-12
Bulgaria,1,Благоевград,19064,74930,38245,,2021-08-13
Bulgaria,1,Благоевград,19096,75373,38536,,2021-08-14
Bulgaria,1,Благоевград,19105,75469,38602,,2021-08-15
Bulgaria,1,Благоевград,19111,75479,38611,,2021-08-16
Bulgaria,1,Благоевград,19146,75813,38839,,2021-08-17
Bulgaria,1,Благоевград,19173,76176,39096,,2021-08-18
Bulgaria,1,Благоевград,19205,76653,39398,,2021-08-19
Bulgaria,1,Благоевград,19240,77137,39693,,2021-08-20
Bulgaria,1,Благоевград,19289,77569,39923,,2021-08-21
Bulgaria,1,Благоевград,19327,77672,39967,,2021-08-22
Bulgaria,1,Благоевград,19342,77672,39967,,2021-08-23
Bulgaria,1,Благоевград,19395,77938,40142,,2021-08-24
Bulgaria,1,Благоевград,19469,78400,40449,,2021-08-25
Bulgaria,1,Благоевград,19534,78993,40817,,2021-08-26
Bulgaria,1,Благоевград,19617,79443,41122,,2021-08-27
Bulgaria,1,Благоевград,19690,79998,41462,,2021-08-28
Bulgaria,1,Благоевград,19721,80093,41527,,2021-08-29
Bulgaria,1,Благоевград,19748,80094,41527,,2021-08-30
Bulgaria,1,Благоевград,19831,80486,41803,,2021-08-31
Bulgaria,1,Благоевград,19897,81026,42195,,2021-09-01
Bulgaria,1,Благоевград,19978,81444,42506,,2021-09-02
Bulgaria,1,Благоевград,20041,81855,42795,,2021-09-03
Bulgaria,1,Благоевград,20133,82294,43081,,2021-09-04
Bulgaria,1,Благоевград,20174,82385,43138,,2021-09-05
Bulgaria,1,Благоевград,20198,82386,43139,,2021-09-06
Bulgaria,1,Благоевград,20241,82441,43163,,2021-09-07
Bulgaria,1,Благоевград,20342,82756,43399,,2021-09-08
Bulgaria,1,Благоевград,20448,83142,43670,,2021-09-09
Bulgaria,1,Благоевград,20543,83563,43952,,2021-09-10
Bulgaria,1,Благоевград,20618,83919,44210,,2021-09-11
Bulgaria,1,Благоевград,20660,84016,44278,,2021-09-12
Bulgaria,1,Благоевград,20679,84022,44282,,2021-09-13
Bulgaria,1,Благоевград,20796,84289,44490,,2021-09-14
Bulgaria,1,Благоевград,20915,84644,44764,,2021-09-15
Bulgaria,1,Благоевград,21040,85042,45068,,2021-09-16
Bulgaria,1,Благоевград,21114,85359,45289,,2021-09-17
Bulgaria,1,Благоевград,21214,85742,45580,,2021-09-18
Bulgaria,1,Благоевград,21266,85809,45627,,2021-09-19
Bulgaria,1,Благоевград,21291,85810,45628,,2021-09-20
