country,place_id,place,infected,doses,fully_vaccinated,booster,date
Bulgaria,1,Благоевград,0,,,,2020-06-08
Bulgaria,1,Благоевград,2,,,,2020-06-09
Bulgaria,1,Благоевград,0,,,,2020-06-10
Bulgaria,1,Благоевград,2,,,,2020-06-11
Bulgaria,1,Благоевград,0,,,,2020-06-12
Bulgaria,1,Благоевград,1,,,,2020-06-13
Bulgaria,1,Благоевград,0,,,,2020-06-14
Bulgaria,1,Благоевград,0,,,,2020-06-15
Bulgaria,1,Благоевград,0,,,,2020-06-16
Bulgaria,1,Благоевград,0,,,,2020-06-17
Bulgaria,1,Благоевград,3,,,,2020-06-18
Bulgaria,1,Благоевград,4,,,,2020-06-19
Bulgaria,1,Благоевград,5,,,,2020-06-20
Bulgaria,1,Благоевград,7,,,,2020-06-21
Bulgaria,1,Благоевград,1,,,,2020-06-22
Bulgaria,1,Благоевград,1,,,,2020-06-23
Bulgaria,1,Благоевград,1,,,,2020-06-24
Bulgaria,1,Благоевград,1,,,,2020-06-25
Bulgaria,1,Благоевград,6,,,,2020-06-26
Bulgaria,1,Благоевград,2,,,,2020-06-27
Bulgaria,1,Благоевград,1,,,,2020-06-28
Bulgaria,1,Благоевград,2,,,,2020-06-29
Bulgaria,1,Благоевград,1,,,,2020-06-30
Bulgaria,1,Благоевград,5,,,,2020-07-01
Bulgaria,1,Благоевград,11,,,,2020-07-02
Bulgaria,1,Благоевград,5,,,,2020-07-03
Bulgaria,1,Благоевград,4,,,,2020-07-04
Bulgaria,1,Благоевград,3,,,,2020-07-05
Bulgaria,1,Благоевград,5,,,,2020-07-06
Bulgaria,1,Благоевград,7,,,,2020-07-07
Bulgaria,1,Благоевград,10,,,,2020-07-08
Bulgaria,1,Благоевград,17,,,,2020-07-09
Bulgaria,1,Благоевград,19,,,,2020-07-10
Bulgaria,1,Благоевград,19,,,,2020-07-11
Bulgaria,1,Благоевград,13,,,,2020-07-12
Bulgaria,1,Благоевград,7,,,,2020-07-13
Bulgaria,1,Благоевград,2,,,,2020-07-14
Bulgaria,1,Благоевград,19,,,,2020-07-15
Bulgaria,1,Благоевград,15,,,,2020-07-16
Bulgaria,1,Благоевград,15,,,,2020-07-17
Bulgaria,1,Благоевград,12,,,,2020-07-18
Bulgaria,1,Благоевград,28,,,,2020-07-19
Bulgaria,1,Благоевград,9,,,,2020-07-20
Bulgaria,1,Благоевград,6,,,,2020-07-21
Bulgaria,1,Благоевград,25,,,,2020-07-22
Bulgaria,1,Благоевград,35,,,,2020-07-23
Bulgaria,1,Благоевград,34,,,,2020-07-24
Bulgaria,1,Благоевград,26,,,,2020-07-25
Bulgaria,1,Благоевград,15,,,,2020-07-26
Bulgaria,1,Благоевград,20,,,,2020-07-27
Bulgaria,1,Благоевград,19,,,,2020-07-28
Bulgaria,1,Благоевград,22,,,,2020-07-29
Bulgaria,1,Благоевград,38,,,,2020-07-30
Bulgaria,1,Благоевград,28,,,,2020-07-31
Bulgaria,1,Благоевград,55,,,,2020-08-01
Bulgaria,1,Благоевград,11,,,,2020-08-02
Bulgaria,1,Благоевград,1,,,,2020-08-03
Bulgaria,1,Благоевград,10,,,,2020-08-04
Bulgaria,1,Благоевград,43,,,,2020-08-05
Bulgaria,1,Благоевград,97,,,,2020-08-06
Bulgaria,1,Благоевград,13,,,,2020-08-07
Bulgaria,1,Благоевград,23,,,,2020-08-08
Bulgaria,1,Благоевград,15,,,,2020-08-09
Bulgaria,1,Благоевград,5,,,,2020-08-10
Bulgaria,1,Благоевград,11,,,,2020-08-11
Bulgaria,1,Благоевград,24,,,,2020-08-12
Bulgaria,1,Благоевград,23,,,,2020-08-13
Bulgaria,1,Благоевград,35,,,,2020-08-14
Bulgaria,1,Благоевград,20,,,,2020-08-15
Bulgaria,1,Благоевград,14,,,,2020-08-16
Bulgaria,1,Благоевград,6,,,,2020-08-17
Bulgaria,1,Благоевград,12,,,,2020-08-18
Bulgaria,1,Благоевград,28,,,,2020-08-19
Bulgaria,1,Благоевград,24,,,,2020-08-20
Bulgaria,1,Благоевград,11,,,,2020-08-21
Bulgaria,1,Благоевград,21,,,,2020-08-22
Bulgaria,1,Благоевград,16,,,,2020-08-23
Bulgaria,1,Благоевград,17,,,,2020-08-24
Bulgaria,1,Благоевград,7,,,,2020-08-25
Bulgaria,1,Благоевград,36,,,,2020-08-26
Bulgaria,1,Благоевград,22,,,,2020-08-27
Bulgaria,1,Благоевград,21,,,,2020-08-28
Bulgaria,1,Благоевград,19,,,,2020-08-29
Bulgaria,1,Благоевград,25,,,,2020-08-30
Bulgaria,1,Благоевград,4,,,,2020-08-31
Bulgaria,1,Благоевград,4,,,,2020-09-01
Bulgaria,1,Благоевград,35,,,,2020-09-02
Bulgaria,1,Благоевград,29,,,,2020-09-03
Bulgaria,1,Благоевград,28,,,,2020-09-04
Bulgaria,1,Благоевград,29,,,,2020-09-05
Bulgaria,1,Благоевград,14,,,,2020-09-06
Bulgaria,1,Благоевград,11,,,,2020-09-07
Bulgaria,1,Благоевград,14,,,,2020-09-08
Bulgaria,1,Благоевград,15,,,,2020-09-09
Bulgaria,1,Благоевград,21,,,,2020-09-10
Bulgaria,1,Благоевград,19,,,,2020-09-11
Bulgaria,1,Благоевград,59,,,,2020-09-12
Bulgaria,1,Благоевград,18,,,,2020-09-13
Bulgaria,1,Благоевград,1,,,,2020-09-14
Bulgaria,1,Благоевград,12,,,,2020-09-15
Bulgaria,1,Благоевград,26,,,,2020-09-16
Bulgaria,1,Благоевград,28,,,,2020-09-17
Bulgaria,1,Благоевград,29,,,,2020-09-18
Bulgaria,1,Благоевград,29,,,,2020-09-19
Bulgaria,1,Благоевград,11,,,,2020-09-20
Bulgaria,1,Благоевград,8,,,,2020-09-21
Bulgaria,1,Благоевград,13,,,,2020-09-22
Bulgaria,1,Благоевград,25,,,,2020-09-23
Bulgaria,1,Благоевград,7,,,,2020-09-24
Bulgaria,1,Благоевград,58,,,,2020-09-25
Bulgaria,1,Благоевград,31,,,,2020-09-26
Bulgaria,1,Благоевград,27,,,,2020-09-27
Bulgaria,1,Благоевград,3,,,,2020-09-28
Bulgaria,1,Благоевград,8,,,,2020-09-29
Bulgaria,1,Благоевград,49,,,,2020-09-30
Bulgaria,1,Благоевград,34,,,,2020-10-01
Bulgaria,1,Благоевград,24,,,,2020-10-02
Bulgaria,1,Благоевград,16,,,,2020-10-03
Bulgaria,1,Благоевград,10,,,,2020-10-04
Bulgaria,1,Благоевград,7,,,,2020-10-05
Bulgaria,1,Благоевград,24,,,,2020-10-06
Bulgaria,1,Благоевград,25,,,,2020-10-07
Bulgaria,1,Благоевград,30,,,,2020-10-08
Bulgaria,1,Благоевград,49,,,,2020-10-09
Bulgaria,1,Благоевград,54,,,,2020-10-10
Bulgaria,1,Благоевград,55,,,,2020-10-11
Bulgaria,1,Благоевград,6,,,,2020-10-12
Bulgaria,1,Благоевград,51,,,,2020-10-13
Bulgaria,1,Благоевград,82,,,,2020-10-14
Bulgaria,1,Благоевград,53,,,,2020-10-15
Bulgaria,1,Благоевград,91,,,,2020-10-16
Bulgaria,1,Благоевград,49,,,,2020-10-17
Bulgaria,1,Благоевград,31,,,,2020-10-18
Bulgaria,1,Благоевград,17,,,,2020-10-19
Bulgaria,1,Благоевград,60,,,,2020-10-20
Bulgaria,1,Благоевград,69,,,,2020-10-21
Bulgaria,1,Благоевград,58,,,,2020-10-22
Bulgaria,1,Благоевград,90,,,,2020-10-23
Bulgaria,1,Благоевград,109,,,,2020-10-24
Bulgaria,1,Благоевград,47,,,,2020-10-25
Bulgaria,1,Благоевград,31,,,,2020-10-26
Bulgaria,1,Благоевград,130,,,,2020-10-27
Bulgaria,1,Благоевград,91,,,,2020-10-28
Bulgaria,1,Благоевград,160,,,,2020-10-29
Bulgaria,1,Благоевград,123,,,,2020-10-30
Bulgaria,1,Благоевград,149,,,,2020-10-31
Bulgaria,1,Благоевград,38,,,,2020-11-01
Bulgaria,1,Благоевград,68,,,,2020-11-02
Bulgaria,1,Благоевград,136,,,,2020-11-03
Bulgaria,1,Благоевград,177,,,,2020-11-04
Bulgaria,1,Благоевград,188,,,,2020-11-05
Bulgaria,1,Благоевград,199,,,,2020-11-06
Bulgaria,1,Благоевград,237,,,,2020-11-07
Bulgaria,1,Благоевград,75,,,,2020-11-08
Bulgaria,1,Благоевград,33,,,,2020-11-09
Bulgaria,1,Благоевград,198,,,,2020-11-10
Bulgaria,1,Благоевград,229,,,,2020-11-11
Bulgaria,1,Благоевград,192,,,,2020-11-12
Bulgaria,1,Благоевград,179,,,,2020-11-13
Bulgaria,1,Благоевград,167,,,,2020-11-14
Bulgaria,1,Благоевград,97,,,,2020-11-15
Bulgaria,1,Благоевград,38,,,,2020-11-16
Bulgaria,1,Благоевград,224,,,,2020-11-17
Bulgaria,1,Благоевград,200,,,,2020-11-18
Bulgaria,1,Благоевград,210,,,,2020-11-19
Bulgaria,1,Благоевград,189,,,,2020-11-20
Bulgaria,1,Благоевград,153,,,,2020-11-21
Bulgaria,1,Благоевград,66,,,,2020-11-22
Bulgaria,1,Благоевград,7,,,,2020-11-23
Bulgaria,1,Благоевград,194,,,,2020-11-24
Bulgaria,1,Благоевград,147,,,,2020-11-25
Bulgaria,1,Благоевград,155,,,,2020-11-26
Bulgaria,1,Благоевград,129,,,,2020-11-27
Bulgaria,1,Благоевград,126,,,,2020-11-28
Bulgaria,1,Благоевград,67,,,,2020-11-29
Bulgaria,1,Благоевград,13,,,,2020-11-30
Bulgaria,1,Благоевград,131,,,,2020-12-01
Bulgaria,1,Благоевград,119,,,,2020-12-02
Bulgaria,1,Благоевград,196,,,,2020-12-03
Bulgaria,1,Благоевград,116,,,,2020-12-04
Bulgaria,1,Благоевград,187,,,,2020-12-05
Bulgaria,1,Благоевград,53,,,,2020-12-06
Bulgaria,1,Благоевград,10,,,,2020-12-07
Bulgaria,1,Благоевград,178,,,,2020-12-08
Bulgaria,1,Благоевград,114,,,,2020-12-09
Bulgaria,1,Благоевград,125,,,,2020-12-10
Bulgaria,1,Благоевград,106,,,,2020-12-11
Bulgaria,1,Благоевград,118,,,,2020-12-12
Bulgaria,1,Благоевград,43,,,,2020-12-13
Bulgaria,1,Благоевград,9,,,,2020-12-14
Bulgaria,1,Благоевград,110,,,,2020-12-15
Bulgaria,1,Благоевград,106,,,,2020-12-16
Bulgaria,1,Благоевград,68,,,,2020-12-17
Bulgaria,1,Благоевград,88,,,,2020-12-18
Bulgaria,1,Благоевград,68,,,,2020-12-19
Bulgaria,1,Благоевград,29,,,,2020-12-20
Bulgaria,1,Благоевград,0,,,,2020-12-21
Bulgaria,1,Благоевград,68,,,,2020-12-22
Bulgaria,1,Благоевград,50,,,,2020-12-23
Bulgaria,1,Благоевград,58,,,,2020-12-24
Bulgaria,1,Благоевград,23,,,,2020-12-25
Bulgaria,1,Благоевград,7,,,,2020-12-26
Bulgaria,1,Благоевград,28,,,,2020-12-27
Bulgaria,1,Благоевград,1,,,,2020-12-28
Bulgaria,1,Благоевград,10,,,,2020-12-29
Bulgaria,1,Благоевград,54,,,,2020-12-30
Bulgaria,1,Благоевград,53,,,,2020-12-31
Bulgaria,1,Благоевград,41,,,,2021-01-01
Bulgaria,1,Благоевград,9,,,,2021-01-02
Bulgaria,1,Благоевград,4,,,,2021-01-03
Bulgaria,1,Благоевград,2,,,,2021-01-04
Bulgaria,1,Благоевград,24,,,,2021-01-05
Bulgaria,1,Благоевград,41,,,,2021-01-06
Bulgaria,1,Благоевград,23,,,,2021-01-07
Bulgaria,1,Благоевград,20,,,,2021-01-08
Bulgaria,1,Благоевград,37,,,,2021-01-09
Bulgaria,1,Благоевград,20,,,,2021-01-10
Bulgaria,1,Благоевград,2,,,,2021-01-11
Bulgaria,1,Благоевград,48,,,,2021-01-12
Bulgaria,1,Благоевград,47,,,,2021-01-13
Bulgaria,1,Благоевград,17,,,,2021-01-14
Bulgaria,1,Благоевград,37,,,,2021-01-15
Bulgaria,1,Благоевград,20,,,,2021-01-16
Bulgaria,1,Благоевград,6,,,,2021-01-17
Bulgaria,1,Благоевград,0,,,,2021-01-18
Bulgaria,1,Благоевград,31,,,,2021-01-19
Bulgaria,1,Благоевград,14,,,,2021-01-20
Bulgaria,1,Благоевград,13,,,,2021-01-21
Bulgaria,1,Благоевград,9,,,,2021-01-22
Bulgaria,1,Благоевград,21,,,,2021-01-23
Bulgaria,1,Благоевград,5,,,,2021-01-24
Bulgaria,1,Благоевград,2,,,,2021-01-25
Bulgaria,1,Благоевград,20,,,,2021-01-26
Bulgaria,1,Благоевград,52,,,,2021-01-27
Bulgaria,1,Благоевград,26,,,,2021-01-28
Bulgaria,1,Благоевград,35,,,,2021-01-29
Bulgaria,1,Благоевград,15,,,,2021-01-30
Bulgaria,1,Благоевград,0,,,,2021-01-31
Bulgaria,1,Благоевград,18,,,,2021-02-01
Bulgaria,1,Благоевград,39,,,,2021-02-02
Bulgaria,1,Благоевград,33,,,,2021-02-03
Bulgaria,1,Благоевград,24,,,,2021-02-04
Bulgaria,1,Благоевград,45,,,,2021-02-05
Bulgaria,1,Благоевград,45,0,,,2021-02-06
Bulgaria,1,Благоевград,19,42,,,2021-02-07
Bulgaria,1,Благоевград,27,0,,,2021-02-08
Bulgaria,1,Благоевград,74,0,,,2021-02-09
Bulgaria,1,Благоевград,59,0,,,2021-02-10
Bulgaria,1,Благоевград,41,151,,,2021-02-11
Bulgaria,1,Благоевград,40,100,,,2021-02-12
Bulgaria,1,Благоевград,31,54,,,2021-02-13
Bulgaria,1,Благоевград,18,0,0,,2021-02-14
Bulgaria,1,Благоевград,2,0,0,,2021-02-15
Bulgaria,1,Благоевград,72,0,0,,2021-02-16
Bulgaria,1,Благоевград,52,0,0,,2021-02-17
Bulgaria,1,Благоевград,53,60,7,,2021-02-18
Bulgaria,1,Благоевград,39,88,32,,2021-02-19
Bulgaria,1,Благоевград,57,590,30,,2021-02-20
Bulgaria,1,Благоевград,9,42,7,,2021-02-21
Bulgaria,1,Благоевград,4,177,0,,2021-02-22
Bulgaria,1,Благоевград,97,304,0,,2021-02-23
Bulgaria,1,Благоевград,72,537,0,,2021-02-24
Bulgaria,1,Благоевград,79,774,113,,2021-02-25
Bulgaria,1,Благоевград,78,864,69,,2021-02-26
Bulgaria,1,Благоевград,85,559,,,2021-02-27
Bulgaria,1,Благоевград,29,127,0,,2021-02-28
Bulgaria,1,Благоевград,5,68,0,,2021-03-01
Bulgaria,1,Благоевград,123,446,0,,2021-03-02
Bulgaria,1,Благоевград,104,798,112,,2021-03-03
Bulgaria,1,Благоевград,14,314,0,,2021-03-04
Bulgaria,1,Благоевград,112,660,90,,2021-03-05
Bulgaria,1,Благоевград,106,413,53,,2021-03-06
Bulgaria,1,Благоевград,45,50,0,,2021-03-07
Bulgaria,1,Благоевград,12,60,0,,2021-03-08
Bulgaria,1,Благоевград,103,140,0,,2021-03-09
Bulgaria,1,Благоевград,126,136,0,,2021-03-10
Bulgaria,1,Благоевград,112,285,51,,2021-03-11
Bulgaria,1,Благоевград,105,792,34,,2021-03-12
Bulgaria,1,Благоевград,109,549,113,,2021-03-13
Bulgaria,1,Благоевград,44,179,6,,2021-03-14
Bulgaria,1,Благоевград,4,66,1,,2021-03-15
Bulgaria,1,Благоевград,220,90,0,,2021-03-16
Bulgaria,1,Благоевград,188,108,1,,2021-03-17
Bulgaria,1,Благоевград,134,60,1,,2021-03-18
Bulgaria,1,Благоевград,158,19,18,,2021-03-19
Bulgaria,1,Благоевград,172,63,23,,2021-03-20
Bulgaria,1,Благоевград,101,119,35,,2021-03-21
Bulgaria,1,Благоевград,12,132,29,,2021-03-22
Bulgaria,1,Благоевград,190,246,61,,2021-03-23
Bulgaria,1,Благоевград,171,339,65,,2021-03-24
Bulgaria,1,Благоевград,136,626,125,,2021-03-25
Bulgaria,1,Благоевград,149,452,119,,2021-03-26
Bulgaria,1,Благоевград,135,285,68,,2021-03-27
Bulgaria,1,Благоевград,76,55,12,,2021-03-28
Bulgaria,1,Благоевград,0,,,,2021-03-29
Bulgaria,1,Благоевград,228,201,86,,2021-03-30
Bulgaria,1,Благоевград,160,328,11,,2021-03-31
Bulgaria,1,Благоевград,154,328,5,,2021-04-01
Bulgaria,1,Благоевград,152,302,13,,2021-04-02
Bulgaria,1,Благоевград,175,248,99,,2021-04-03
Bulgaria,1,Благоевград,54,183,156,,2021-04-04
Bulgaria,1,Благоевград,24,89,58,,2021-04-05
Bulgaria,1,Благоевград,162,111,80,,2021-04-06
Bulgaria,1,Благоевград,125,307,123,,2021-04-07
Bulgaria,1,Благоевград,125,582,60,,2021-04-08
Bulgaria,1,Благоевград,94,474,20,,2021-04-09
Bulgaria,1,Благоевград,97,305,10,,2021-04-10
Bulgaria,1,Благоевград,45,131,5,,2021-04-11
Bulgaria,1,Благоевград,2,26,0,,2021-04-12
Bulgaria,1,Благоевград,127,73,27,,2021-04-13
Bulgaria,1,Благоевград,91,301,131,,2021-04-14
Bulgaria,1,Благоевград,96,665,333,,2021-04-15
Bulgaria,1,Благоевград,70,478,183,,2021-04-16
Bulgaria,1,Благоевград,72,335,78,,2021-04-17
Bulgaria,1,Благоевград,42,58,45,,2021-04-18
Bulgaria,1,Благоевград,0,,,,2021-04-19
Bulgaria,1,Благоевград,102,177,133,,2021-04-20
Bulgaria,1,Благоевград,60,381,220,,2021-04-21
Bulgaria,1,Благоевград,80,699,323,,2021-04-22
Bulgaria,1,Благоевград,63,794,159,,2021-04-23
Bulgaria,1,Благоевград,59,592,246,,2021-04-24
Bulgaria,1,Благоевград,18,138,44,,2021-04-25
Bulgaria,1,Благоевград,0,,,,2021-04-26
Bulgaria,1,Благоевград,81,201,135,,2021-04-27
Bulgaria,1,Благоевград,80,327,80,,2021-04-28
Bulgaria,1,Благоевград,53,978,382,,2021-04-29
Bulgaria,1,Благоевград,65,848,354,,2021-04-30
Bulgaria,1,Благоевград,20,353,85,,2021-05-01
Bulgaria,1,Благоевград,14,127,16,,2021-05-02
Bulgaria,1,Благоевград,2,23,9,,2021-05-03
Bulgaria,1,Благоевград,11,146,74,,2021-05-04
Bulgaria,1,Благоевград,15,359,249,,2021-05-05
Bulgaria,1,Благоевград,81,869,717,,2021-05-06
Bulgaria,1,Благоевград,21,443,225,,2021-05-07
Bulgaria,1,Благоевград,52,1831,1346,,2021-05-08
Bulgaria,1,Благоевград,16,635,513,,2021-05-09
Bulgaria,1,Благоевград,0,,,,2021-05-10
Bulgaria,1,Благоевград,48,850,640,,2021-05-11
Bulgaria,1,Благоевград,23,1080,737,,2021-05-12
Bulgaria,1,Благоевград,44,1208,781,,2021-05-13
Bulgaria,1,Благоевград,20,1402,868,,2021-05-14
Bulgaria,1,Благоевград,41,1185,656,,2021-05-15
Bulgaria,1,Благоевград,11,357,190,,2021-05-16
Bulgaria,1,Благоевград,0,,,,2021-05-17
Bulgaria,1,Благоевград,43,561,317,,2021-05-18
Bulgaria,1,Благоевград,27,918,529,,2021-05-19
Bulgaria,1,Благоевград,24,1333,851,,2021-05-20
Bulgaria,1,Благоевград,14,1554,1041,,2021-05-21
Bulgaria,1,Благоевград,12,1230,705,,2021-05-22
Bulgaria,1,Благоевград,12,428,283,,2021-05-23
Bulgaria,1,Благоевград,0,,,,2021-05-24
Bulgaria,1,Благоевград,4,207,122,,2021-05-25
Bulgaria,1,Благоевград,13,441,349,,2021-05-26
Bulgaria,1,Благоевград,26,787,394,,2021-05-27
Bulgaria,1,Благоевград,24,877,401,,2021-05-28
Bulgaria,1,Благоевград,18,1092,652,,2021-05-29
Bulgaria,1,Благоевград,8,251,186,,2021-05-30
Bulgaria,1,Благоевград,2,137,99,,2021-05-31
Bulgaria,1,Благоевград,19,435,255,,2021-06-01
Bulgaria,1,Благоевград,15,638,452,,2021-06-02
Bulgaria,1,Благоевград,13,835,509,,2021-06-03
Bulgaria,1,Благоевград,15,884,614,,2021-06-04
Bulgaria,1,Благоевград,5,906,636,,2021-06-05
Bulgaria,1,Благоевград,3,181,150,,2021-06-06
Bulgaria,1,Благоевград,0,,,,2021-06-07
Bulgaria,1,Благоевград,12,652,477,,2021-06-08
Bulgaria,1,Благоевград,14,709,476,,2021-06-09
Bulgaria,1,Благоевград,3,886,557,,2021-06-10
Bulgaria,1,Благоевград,9,866,595,,2021-06-11
Bulgaria,1,Благоевград,4,974,772,,2021-06-12
Bulgaria,1,Благоевград,7,207,151,,2021-06-13
Bulgaria,1,Благоевград,6,175,114,,2021-06-14
Bulgaria,1,Благоевград,15,248,164,,2021-06-15
Bulgaria,1,Благоевград,8,478,321,,2021-06-16
Bulgaria,1,Благоевград,4,692,490,,2021-06-17
Bulgaria,1,Благоевград,9,805,603,,2021-06-18
Bulgaria,1,Благоевград,6,673,464,,2021-06-19
Bulgaria,1,Благоевград,0,,,,2021-06-20
Bulgaria,1,Благоевград,1,216,129,,2021-06-21
Bulgaria,1,Благоевград,9,264,163,,2021-06-22
Bulgaria,1,Благоевград,4,471,286,,2021-06-23
Bulgaria,1,Благоевград,3,525,347,,2021-06-24
Bulgaria,1,Благоевград,4,569,403,,2021-06-25
Bulgaria,1,Благоевград,1,622,421,,2021-06-26
Bulgaria,1,Благоевград,0,,,,2021-06-27
Bulgaria,1,Благоевград,0,,,,2021-06-28
Bulgaria,1,Благоевград,11,420,287,,2021-06-29
Bulgaria,1,Благоевград,1,442,322,,2021-06-30
Bulgaria,1,Благоевград,0,,,,2021-07-01
Bulgaria,1,Благоевград,2,1038,713,,2021-07-02
Bulgaria,1,Благоевград,3,518,350,,2021-07-03
Bulgaria,1,Благоевград,3,122,76,,2021-07-04
Bulgaria,1,Благоевград,1,,,,2021-07-05
Bulgaria,1,Благоевград,3,0,0,,2021-07-06
Bulgaria,1,Благоевград,1,359,235,,2021-07-07
Bulgaria,1,Благоевград,4,513,286,,2021-07-08
Bulgaria,1,Благоевград,3,551,323,,2021-07-09
Bulgaria,1,Благоевград,5,583,343,,2021-07-10
Bulgaria,1,Благоевград,2,127,79,,2021-07-11
Bulgaria,1,Благоевград,0,,,,2021-07-12
Bulgaria,1,Благоевград,5,362,247,,2021-07-13
Bulgaria,1,Благоевград,6,490,308,,2021-07-14
Bulgaria,1,Благоевград,1,562,358,,2021-07-15
Bulgaria,1,Благоевград,4,579,375,,2021-07-16
Bulgaria,1,Благоевград,7,570,359,,2021-07-17
Bulgaria,1,Благоевград,2,103,73,,2021-07-18
Bulgaria,1,Благоевград,4,25,25,,2021-07-19
Bulgaria,1,Благоевград,7,269,180,,2021-07-20
Bulgaria,1,Благоевград,4,402,287,,2021-07-21
Bulgaria,1,Благоевград,4,372,262,,2021-07-22
Bulgaria,1,Благоевград,8,473,262,,2021-07-23
Bulgaria,1,Благоевград,1,355,235,,2021-07-24
Bulgaria,1,Благоевград,6,136,69,,2021-07-25
Bulgaria,1,Благоевград,1,6,3,,2021-07-26
Bulgaria,1,Благоевград,9,320,163,,2021-07-27
Bulgaria,1,Благоевград,6,435,243,,2021-07-28
Bulgaria,1,Благоевград,7,500,304,,2021-07-29
Bulgaria,1,Благоевград,6,511,313,,2021-07-30
Bulgaria,1,Благоевград,15,411,288,,2021-07-31
Bulgaria,1,Благоевград,3,99,70,,2021-08-01
Bulgaria,1,Благоевград,8,1,1,,2021-08-02
Bulgaria,1,Благоевград,14,315,190,,2021-08-03
Bulgaria,1,Благоевград,17,513,341,,2021-08-04
Bulgaria,1,Благоевград,13,557,325,,2021-08-05
Bulgaria,1,Благоевград,17,480,240,,2021-08-06
Bulgaria,1,Благоевград,15,548,308,,2021-08-07
Bulgaria,1,Благоевград,14,98,44,,2021-08-08
Bulgaria,1,Благоевград,4,3,1,,2021-08-09
Bulgaria,1,Благоевград,14,269,144,,2021-08-10
Bulgaria,1,Благоевград,12,459,253,,2021-08-11
Bulgaria,1,Благоевград,28,467,281,,2021-08-12
Bulgaria,1,Благоевград,33,428,295,,2021-08-13
Bulgaria,1,Благоевград,32,443,291,,2021-08-14
Bulgaria,1,Благоевград,9,96,66,,2021-08-15
Bulgaria,1,Благоевград,6,10,9,,2021-08-16
Bulgaria,1,Благоевград,35,334,228,,2021-08-17
Bulgaria,1,Благоевград,27,363,257,,2021-08-18
Bulgaria,1,Благоевград,32,477,302,,2021-08-19
Bulgaria,1,Благоевград,35,484,295,,2021-08-20
Bulgaria,1,Благоевград,49,432,230,,2021-08-21
Bulgaria,1,Благоевград,38,103,44,,2021-08-22
Bulgaria,1,Благоевград,15,0,0,,2021-08-23
Bulgaria,1,Благоевград,53,266,175,,2021-08-24
Bulgaria,1,Благоевград,74,462,307,,2021-08-25
Bulgaria,1,Благоевград,65,593,368,,2021-08-26
Bulgaria,1,Благоевград,83,450,305,,2021-08-27
Bulgaria,1,Благоевград,73,555,340,,2021-08-28
Bulgaria,1,Благоевград,31,95,65,,2021-08-29
Bulgaria,1,Благоевград,27,1,0,,2021-08-30
Bulgaria,1,Благоевград,83,392,276,,2021-08-31
Bulgaria,1,Благоевград,66,540,392,,2021-09-01
Bulgaria,1,Благоевград,81,418,311,,2021-09-02
Bulgaria,1,Благоевград,63,411,289,,2021-09-03
Bulgaria,1,Благоевград,92,439,286,,2021-09-04
Bulgaria,1,Благоевград,41,91,57,,2021-09-05
Bulgaria,1,Благоевград,24,1,1,,2021-09-06
Bulgaria,1,Благоевград,43,55,24,,2021-09-07
Bulgaria,1,Благоевград,101,315,236,,2021-09-08
Bulgaria,1,Благоевград,106,386,271,,2021-09-09
Bulgaria,1,Благоевград,95,421,282,,2021-09-10
Bulgaria,1,Благоевград,75,356,258,,2021-09-11
Bulgaria,1,Благоевград,42,97,68,,2021-09-12
Bulgaria,1,Благоевград,19,6,4,,2021-09-13
Bulgaria,1,Благоевград,117,267,208,,2021-09-14
Bulgaria,1,Благоевград,119,355,274,,2021-09-15
Bulgaria,1,Благоевград,125,398,304,,2021-09-16
Bulgaria,1,Благоевград,74,317,221,,2021-09-17
Bulgaria,1,Благоевград,100,383,291,,2021-09-18
Bulgaria,1,Благоевград,52,67,47,,2021-09-19
Bulgaria,1,Благоевград,25,1,1,,2021-09-20
Bulgaria,1,Благоевград,132,266,191,,2021-09-21
Bulgaria,1,Благоевград,130,269,212,,2021-09-22
Bulgaria,1,Благоевград,30,67,49,,2021-09-23
Bulgaria,1,Благоевград,103,327,220,,2021-09-24
Bulgaria,1,Благоевград,97,384,260,,2021-09-25
Bulgaria,1,Благоевград,51,49,37,,2021-09-26
Bulgaria,1,Благоевград,21,2,1,,2021-09-27
Bulgaria,1,Благоевград,138,182,124,,2021-09-28
Bulgaria,1,Благоевград,118,249,154,,2021-09-29
Bulgaria,1,Благоевград,136,309,213,,2021-09-30
Bulgaria,1,Благоевград,98,294,199,,2021-10-01
Bulgaria,1,Благоевград,124,241,163,,2021-10-02
Bulgaria,1,Благоевград,46,58,36,,2021-10-03
Bulgaria,1,Благоевград,18,6,4,,2021-10-04
Bulgaria,1,Благоевград,145,119,77,,2021-10-05
Bulgaria,1,Благоевград,123,237,157,,2021-10-06
Bulgaria,1,Благоевград,114,,,,2021-10-07
Bulgaria,1,Благоевград,113,0,0,,2021-10-08
Bulgaria,1,Благоевград,122,304,188,,2021-10-09
Bulgaria,1,Благоевград,40,58,40,,2021-10-10
Bulgaria,1,Благоевград,19,1,0,,2021-10-11
Bulgaria,1,Благоевград,178,170,116,,2021-10-12
Bulgaria,1,Благоевград,130,198,128,,2021-10-13
Bulgaria,1,Благоевград,147,172,98,,2021-10-14
Bulgaria,1,Благоевград,87,249,156,,2021-10-15
Bulgaria,1,Благоевград,161,303,183,,2021-10-16
Bulgaria,1,Благоевград,61,83,28,0,2021-10-17
Bulgaria,1,Благоевград,27,8,5,0,2021-10-18
Bulgaria,1,Благоевград,204,210,117,14,2021-10-19
