country,place_id,place,year,week,infected,infected_avg,infected_100k,infected_avg_100k,doses,doses_avg,fully_vaccinated,fully_vaccinated_avg,booster,booster_avg
Bulgaria,1,Благоевград,2020,24,5,1,2,2,,,,,,
Bulgaria,1,Благоевград,2020,25,19,3,6,6,,,,,,
Bulgaria,1,Благоевград,2020,26,13,2,4,4,,,,,,
Bulgaria,1,Благоевград,2020,27,31,4,10,10,,,,,,
Bulgaria,1,Благоевград,2020,28,90,13,30,30,,,,,,
Bulgaria,1,Благоевград,2020,29,98,14,33,33,,,,,,
Bulgaria,1,Благоевград,2020,30,150,21,50,50,,,,,,
Bulgaria,1,Благоевград,2020,31,193,28,64,64,,,,,,
Bulgaria,1,Благоевград,2020,32,202,29,67,67,,,,,,
Bulgaria,1,Благоевград,2020,33,132,19,44,44,,,,,,
Bulgaria,1,Благоевград,2020,34,118,17,39,39,,,,,,
Bulgaria,1,Благоевград,2020,35,147,21,49,49,,,,,,
Bulgaria,1,Благоевград,2020,36,143,20,47,47,,,,,,
Bulgaria,1,Благоевград,2020,37,157,22,52,52,,,,,,
Bulgaria,1,Благоевград,2020,38,136,19,45,45,,,,,,
Bulgaria,1,Благоевград,2020,39,169,24,56,56,,,,,,
Bulgaria,1,Благоевград,2020,40,144,21,48,48,,,,,,
Bulgaria,1,Благоевград,2020,41,244,35,81,81,,,,,,
Bulgaria,1,Благоевград,2020,42,363,52,121,121,,,,,,
Bulgaria,1,Благоевград,2020,43,450,64,149,149,,,,,,
Bulgaria,1,Благоевград,2020,44,722,103,240,240,,,,,,
Bulgaria,1,Благоевград,2020,45,1080,154,359,359,,,,,,
Bulgaria,1,Благоевград,2020,46,1095,156,364,364,,,,,,
Bulgaria,1,Благоевград,2020,47,1080,154,359,359,,,,,,
Bulgaria,1,Благоевград,2020,48,825,118,274,274,,,,,,
Bulgaria,1,Благоевград,2020,49,815,116,271,271,,,,,,
Bulgaria,1,Благоевград,2020,50,694,99,230,230,,,,,,
Bulgaria,1,Благоевград,2020,51,478,68,159,159,,,,,,
Bulgaria,1,Благоевград,2020,52,234,33,78,78,,,,,,
Bulgaria,1,Благоевград,2020,53,172,25,57,57,,,,,,
Bulgaria,1,Благоевград,2021,1,167,24,55,55,,,,,,
Bulgaria,1,Благоевград,2021,2,177,25,59,59,,,,,,
Bulgaria,1,Благоевград,2021,3,93,13,31,31,,,,,,
Bulgaria,1,Благоевград,2021,4,150,21,50,50,,,,,,
Bulgaria,1,Благоевград,2021,5,223,32,74,74,42,21,,,,
Bulgaria,1,Благоевград,2021,6,290,41,96,96,305,44,0,0,,
Bulgaria,1,Благоевград,2021,7,284,41,94,94,780,111,76,11,,
Bulgaria,1,Благоевград,2021,8,444,63,147,147,3342,477,182,30,,
Bulgaria,1,Благоевград,2021,9,509,73,169,169,2749,393,255,36,,
Bulgaria,1,Благоевград,2021,10,611,87,203,203,2141,306,204,29,,
Bulgaria,1,Благоевград,2021,11,977,140,324,324,525,75,79,11,,
Bulgaria,1,Благоевград,2021,12,869,124,289,289,2135,305,479,68,,
Bulgaria,1,Благоевград,2021,13,923,132,307,307,1590,265,370,62,,
Bulgaria,1,Благоевград,2021,14,672,96,223,223,1999,286,356,51,,
Bulgaria,1,Благоевград,2021,15,500,71,166,166,1936,277,797,114,,
Bulgaria,1,Благоевград,2021,16,382,55,127,127,2781,464,1125,188,,
Bulgaria,1,Благоевград,2021,17,313,45,104,104,2834,472,1052,175,,
Bulgaria,1,Благоевград,2021,18,198,28,66,66,4306,615,3133,448,,
Bulgaria,1,Благоевград,2021,19,187,27,62,62,6082,1014,3872,645,,
Bulgaria,1,Благоевград,2021,20,132,19,44,44,6024,1004,3726,621,,
Bulgaria,1,Благоевград,2021,21,93,13,31,31,3655,609,2104,351,,
Bulgaria,1,Благоевград,2021,22,72,10,24,24,4016,574,2715,388,,
Bulgaria,1,Благоевград,2021,23,49,7,16,16,4294,716,3028,505,,
Bulgaria,1,Благоевград,2021,24,48,7,16,16,3071,512,2156,359,,
Bulgaria,1,Благоевград,2021,25,22,3,7,7,2667,445,1749,292,,
Bulgaria,1,Благоевград,2021,26,20,3,7,7,2540,508,1748,350,,
Bulgaria,1,Благоевград,2021,27,19,3,6,6,2133,356,1266,211,,
Bulgaria,1,Благоевград,2021,28,25,4,8,8,2666,444,1720,287,,
Bulgaria,1,Благоевград,2021,29,34,5,11,11,2032,290,1320,189,,
Bulgaria,1,Благоевград,2021,30,47,7,16,16,2282,326,1384,198,,
Bulgaria,1,Благоевград,2021,31,98,14,33,33,2512,359,1449,207,,
Bulgaria,1,Благоевград,2021,32,132,19,44,44,2165,309,1331,190,,
Bulgaria,1,Благоевград,2021,33,222,32,74,74,2203,315,1365,195,,
Bulgaria,1,Благоевград,2021,34,394,56,131,131,2421,346,1560,223,,
Bulgaria,1,Благоевград,2021,35,453,65,150,150,2292,327,1611,230,,
Bulgaria,1,Благоевград,2021,36,486,69,161,161,1631,233,1140,163,,
Bulgaria,1,Благоевград,2021,37,606,87,201,201,1793,256,1349,193,,
Bulgaria,1,Благоевград,2021,38,568,81,189,189,1363,195,970,139,,
Bulgaria,1,Благоевград,2021,39,681,97,226,226,1335,191,890,127,,
Bulgaria,1,Благоевград,2021,40,675,96,224,224,724,121,466,78,,
Bulgaria,1,Благоевград,2021,41,783,112,260,260,1176,168,709,101,0,0
Bulgaria,1,Благоевград,2021,42,1048,150,348,348,3155,451,1383,198,145,21
Bulgaria,1,Благоевград,2021,43,1457,208,484,484,1825,456,850,213,60,15
Bulgaria,1,Благоевград,2021,44,1521,217,505,505,3454,493,1659,237,177,25
Bulgaria,1,Благоевград,2021,45,1173,168,390,390,3771,539,2021,289,450,64
Bulgaria,1,Благоевград,2021,46,843,120,280,280,4269,610,2630,376,620,89
Bulgaria,1,Благоевград,2021,47,767,110,255,255,3961,566,2252,322,793,113
Bulgaria,1,Благоевград,2021,48,608,87,202,202,4051,579,1905,272,1268,181
Bulgaria,1,Благоевград,2021,49,473,68,157,157,3288,470,1468,210,1227,175
Bulgaria,1,Благоевград,2021,50,344,49,114,114,3251,464,1322,189,1466,209
Bulgaria,1,Благоевград,2021,51,337,48,112,112,2710,387,1145,164,1224,175
Bulgaria,1,Благоевград,2021,52,610,87,203,203,2119,303,855,122,1018,145
Bulgaria,1,Благоевград,2022,1,2183,312,725,725,5458,780,939,134,3963,566
Bulgaria,1,Благоевград,2022,2,3596,514,1194,1194,5488,784,780,111,4126,589
Bulgaria,1,Благоевград,2022,3,4055,579,1347,1347,2755,394,474,68,1927,275
Bulgaria,1,Благоевград,2022,4,2758,394,916,916,1907,272,574,82,1168,167
Bulgaria,1,Благоевград,2022,5,1744,249,579,579,1471,210,579,83,779,111
Bulgaria,1,Благоевград,2022,6,1078,154,358,358,1344,192,491,70,777,111
Bulgaria,1,Благоевград,2022,7,579,83,192,192,1129,161,334,48,720,103
Bulgaria,1,Благоевград,2022,8,226,32,75,75,855,122,246,35,552,79
Bulgaria,1,Благоевград,2022,9,134,19,44,44,431,62,157,22,266,38
Bulgaria,1,Благоевград,2022,10,135,19,45,45,540,77,166,24,365,52
Bulgaria,1,Благоевград,2022,11,86,12,29,29,414,59,121,17,290,41
Bulgaria,1,Благоевград,2022,12,73,10,24,24,390,56,-169,-24,302,43
Bulgaria,1,Благоевград,2022,13,52,7,17,17,388,55,67,10,295,42
Bulgaria,1,Благоевград,2022,14,50,7,17,17,464,66,68,10,355,51
Bulgaria,1,Благоевград,2022,15,69,10,23,23,352,50,64,9,268,38
Bulgaria,1,Благоевград,2022,16,68,10,23,23,194,28,35,5,150,21
Bulgaria,1,Благоевград,2022,17,105,15,35,35,295,42,69,10,211,30
Bulgaria,1,Благоевград,2022,18,79,11,26,26,122,17,31,4,83,12
Bulgaria,1,Благоевград,2022,19,79,11,26,26,186,27,40,6,128,18
Bulgaria,1,Благоевград,2022,20,79,11,26,26,123,18,31,4,79,11
Bulgaria,1,Благоевград,2022,21,61,9,20,20,83,12,21,3,58,8
Bulgaria,1,Благоевград,2022,22,51,7,17,17,95,14,43,6,51,7
Bulgaria,1,Благоевград,2022,23,55,8,18,18,54,8,24,3,29,4
Bulgaria,1,Благоевград,2022,24,51,7,17,17,73,10,26,4,41,6
Bulgaria,1,Благоевград,2022,25,37,5,12,12,67,10,13,2,52,7
Bulgaria,1,Благоевград,2022,26,100,14,33,33,211,30,11,2,194,28
Bulgaria,1,Благоевград,2022,27,166,24,55,55,307,44,-72901,-10414,-25892,-3699
Bulgaria,1,Благоевград,2022,28,195,28,65,65,457,65,269,38,0,0
Bulgaria,1,Благоевград,2022,29,381,54,127,127,573,82,304,43,0,0
Bulgaria,1,Благоевград,2022,30,550,79,183,183,474,68,244,35,0,0
Bulgaria,1,Благоевград,2022,31,504,72,167,167,307,44,145,21,0,0
Bulgaria,1,Благоевград,2022,32,471,67,156,156,375,54,170,24,0,0
Bulgaria,1,Благоевград,2022,33,421,60,140,140,222,32,80,11,0,0
Bulgaria,1,Благоевград,2022,34,341,49,113,113,183,26,93,13,0,0
Bulgaria,1,Благоевград,2022,35,230,33,76,76,211,30,83,12,0,0
Bulgaria,1,Благоевград,2022,36,180,26,60,60,59,8,20,3,0,0
Bulgaria,1,Благоевград,2022,37,126,18,42,42,83,12,34,5,0,0
Bulgaria,1,Благоевград,2022,38,104,15,35,35,106,15,57,8,0,0
Bulgaria,1,Благоевград,2022,39,133,19,44,44,234,33,152,22,0,0
Bulgaria,1,Благоевград,2022,40,130,19,43,43,185,26,138,20,0,0
Bulgaria,1,Благоевград,2022,41,149,21,49,49,215,31,-1247,-178,0,0
Bulgaria,1,Благоевград,2022,42,129,18,43,43,129,18,106,15,0,0
Bulgaria,1,Благоевград,2022,43,95,14,32,32,139,20,131,19,0,0
Bulgaria,1,Благоевград,2022,44,104,15,35,35,106,15,98,14,0,0
Bulgaria,1,Благоевград,2022,45,70,10,23,23,134,19,117,17,0,0
Bulgaria,1,Благоевград,2022,46,56,8,19,19,117,17,107,15,0,0
Bulgaria,1,Благоевград,2022,47,50,7,17,17,51,9,50,8,0,0
Bulgaria,1,Благоевград,2022,48,29,4,10,10,39,7,28,5,0,0
Bulgaria,1,Благоевград,2022,49,61,9,20,20,49,8,44,7,0,0
Bulgaria,1,Благоевград,2022,50,47,7,16,16,44,6,40,6,0,0
Bulgaria,1,Благоевград,2022,51,28,4,9,9,30,5,27,5,0,0
Bulgaria,1,Благоевград,2022,52,13,2,4,4,8,1,5,1,0,0
Bulgaria,1,Благоевград,2023,1,12,2,4,4,16,3,12,2,0,0
Bulgaria,1,Благоевград,2023,2,20,3,7,7,27,5,21,4,0,0
Bulgaria,1,Благоевград,2023,3,23,3,8,8,15,3,12,2,0,0
Bulgaria,1,Благоевград,2023,4,8,1,3,3,27,5,23,4,0,0
Bulgaria,1,Благоевград,2023,5,10,1,3,3,25,5,17,3,0,0
Bulgaria,1,Благоевград,2023,6,7,1,2,2,32,5,22,4,0,0
Bulgaria,1,Благоевград,2023,7,13,2,4,4,14,2,9,2,0,0
Bulgaria,1,Благоевград,2023,8,10,1,3,3,10,2,7,1,0,0
Bulgaria,1,Благоевград,2023,9,6,1,2,2,5,2,3,1,0,0
Bulgaria,1,Благоевград,2023,10,18,3,6,6,10,2,7,1,0,0
Bulgaria,1,Благоевград,2023,11,19,3,6,6,13,3,7,1,0,0
Bulgaria,1,Благоевград,2023,12,29,4,10,10,17,17,11,11,0,0
Bulgaria,1,Благоевград,2023,13,24,3,8,8,24,3,0,0,0,0
Bulgaria,1,Благоевград,2023,14,20,3,7,7,11,2,2,0,0,0
Bulgaria,1,Благоевград,2023,15,20,3,7,7,21,4,5,1,0,0
Bulgaria,1,Благоевград,2023,16,49,7,16,16,13,2,0,0,0,0
Bulgaria,1,Благоевград,2023,17,24,8,8,19,3,1,0,0,0,0
Bulgaria,12,Бургас,2020,24,1,0,0,0,,,,,,
Bulgaria,12,Бургас,2020,25,4,1,1,1,,,,,,
Bulgaria,12,Бургас,2020,26,46,7,11,11,,,,,,
Bulgaria,12,Бургас,2020,27,34,5,8,8,,,,,,
Bulgaria,12,Бургас,2020,28,38,5,9,9,,,,,,
Bulgaria,12,Бургас,2020,29,63,9,15,15,,,,,,
Bulgaria,12,Бургас,2020,30,48,7,12,12,,,,,,
Bulgaria,12,Бургас,2020,31,43,6,10,10,,,,,,
Bulgaria,12,Бургас,2020,32,31,4,8,8,,,,,,
Bulgaria,12,Бургас,2020,33,19,3,5,5,,,,,,
Bulgaria,12,Бургас,2020,34,17,2,4,4,,,,,,
Bulgaria,12,Бургас,2020,35,27,4,7,7,,,,,,
Bulgaria,12,Бургас,2020,36,64,9,16,16,,,,,,
Bulgaria,12,Бургас,2020,37,58,8,14,14,,,,,,
Bulgaria,12,Бургас,2020,38,66,9,16,16,,,,,,
Bulgaria,12,Бургас,2020,39,101,14,25,25,,,,,,
Bulgaria,12,Бургас,2020,40,159,23,39,39,,,,,,
Bulgaria,12,Бургас,2020,41,141,20,34,34,,,,,,
Bulgaria,12,Бургас,2020,42,245,35,60,60,,,,,,
Bulgaria,12,Бургас,2020,43,324,46,79,79,,,,,,
Bulgaria,12,Бургас,2020,44,544,78,133,133,,,,,,
Bulgaria,12,Бургас,2020,45,791,113,193,193,,,,,,
Bulgaria,12,Бургас,2020,46,1122,160,274,274,,,,,,
Bulgaria,12,Бургас,2020,47,1270,181,310,310,,,,,,
Bulgaria,12,Бургас,2020,48,1298,185,317,317,,,,,,
Bulgaria,12,Бургас,2020,49,1647,235,402,402,,,,,,
Bulgaria,12,Бургас,2020,50,1536,219,375,375,,,,,,
Bulgaria,12,Бургас,2020,51,905,129,221,221,,,,,,
Bulgaria,12,Бургас,2020,52,392,56,96,96,,,,,,
Bulgaria,12,Бургас,2020,53,298,43,73,73,,,,,,
Bulgaria,12,Бургас,2021,1,446,64,109,109,,,,,,
Bulgaria,12,Бургас,2021,2,245,35,60,60,,,,,,
Bulgaria,12,Бургас,2021,3,223,32,54,54,,,,,,
Bulgaria,12,Бургас,2021,4,280,40,68,68,,,,,,
Bulgaria,12,Бургас,2021,5,494,71,121,121,227,114,,,,
Bulgaria,12,Бургас,2021,6,511,73,125,125,932,133,0,0,,
Bulgaria,12,Бургас,2021,7,623,89,152,152,1674,239,263,38,,
Bulgaria,12,Бургас,2021,8,859,123,210,210,7189,1027,708,118,,
Bulgaria,12,Бургас,2021,9,1172,167,286,286,3823,546,541,77,,
Bulgaria,12,Бургас,2021,10,1596,228,390,390,2731,390,373,53,,
Bulgaria,12,Бургас,2021,11,2077,297,507,507,1734,248,738,105,,
Bulgaria,12,Бургас,2021,12,1958,280,478,478,3506,501,619,88,,
Bulgaria,12,Бургас,2021,13,1615,231,394,394,2797,400,485,69,,
Bulgaria,12,Бургас,2021,14,1169,167,285,285,4423,632,683,98,,
Bulgaria,12,Бургас,2021,15,852,122,208,208,4027,575,716,102,,
Bulgaria,12,Бургас,2021,16,648,93,158,158,4172,596,1116,159,,
Bulgaria,12,Бургас,2021,17,437,62,107,107,5909,844,3335,476,,
Bulgaria,12,Бургас,2021,18,309,44,75,75,8650,1236,6290,899,,
Bulgaria,12,Бургас,2021,19,192,27,47,47,10067,1438,6466,924,,
Bulgaria,12,Бургас,2021,20,127,18,31,31,8281,1183,4963,709,,
Bulgaria,12,Бургас,2021,21,67,10,16,16,4918,703,2831,404,,
Bulgaria,12,Бургас,2021,22,46,7,11,11,7339,1223,5039,840,,
Bulgaria,12,Бургас,2021,23,16,2,4,4,6956,1391,5157,1031,,
Bulgaria,12,Бургас,2021,24,29,4,7,7,5109,852,3600,600,,
Bulgaria,12,Бургас,2021,25,17,2,4,4,4016,803,2540,508,,
Bulgaria,12,Бургас,2021,26,26,4,6,6,4039,577,2665,381,,
Bulgaria,12,Бургас,2021,27,33,5,8,8,3032,505,1723,287,,
Bulgaria,12,Бургас,2021,28,44,6,11,11,3532,589,2066,344,,
Bulgaria,12,Бургас,2021,29,71,10,17,17,3188,455,1865,266,,
Bulgaria,12,Бургас,2021,30,172,25,42,42,4137,591,2128,304,,
Bulgaria,12,Бургас,2021,31,265,38,65,65,3738,534,2015,288,,
Bulgaria,12,Бургас,2021,32,466,67,114,114,3683,526,2005,286,,
Bulgaria,12,Бургас,2021,33,731,104,178,178,4029,576,2580,369,,
Bulgaria,12,Бургас,2021,34,916,131,224,224,4359,623,2728,390,,
Bulgaria,12,Бургас,2021,35,835,119,204,204,3864,552,2512,359,,
Bulgaria,12,Бургас,2021,36,604,86,147,147,3126,447,2043,292,,
Bulgaria,12,Бургас,2021,37,687,98,168,168,3212,459,2277,325,,
Bulgaria,12,Бургас,2021,38,562,80,137,137,2532,362,1890,270,,
Bulgaria,12,Бургас,2021,39,655,94,160,160,2546,364,1715,245,,
Bulgaria,12,Бургас,2021,40,635,91,155,155,1352,225,821,137,,
Bulgaria,12,Бургас,2021,41,837,120,204,204,2169,310,1207,172,0,0
Bulgaria,12,Бургас,2021,42,1041,149,254,254,6060,866,3246,464,244,35
Bulgaria,12,Бургас,2021,43,1455,208,355,355,2955,739,1523,381,149,37
Bulgaria,12,Бургас,2021,44,1591,227,388,388,6203,886,3192,456,571,82
Bulgaria,12,Бургас,2021,45,1128,161,275,275,6335,905,3710,530,1000,143
Bulgaria,12,Бургас,2021,46,798,114,195,195,6869,981,4308,615,1243,178
Bulgaria,12,Бургас,2021,47,783,112,191,191,6589,941,3761,537,1667,238
Bulgaria,12,Бургас,2021,48,760,109,185,185,5838,834,2556,365,2296,328
Bulgaria,12,Бургас,2021,49,741,106,181,181,5588,798,2202,315,2654,379
Bulgaria,12,Бургас,2021,50,675,96,165,165,5531,790,1800,257,3074,439
Bulgaria,12,Бургас,2021,51,656,94,160,160,4082,583,1559,223,2023,289
Bulgaria,12,Бургас,2021,52,1281,183,313,313,2796,399,1033,148,1430,204
Bulgaria,12,Бургас,2022,1,2114,302,516,516,9098,1300,1357,194,6749,964
Bulgaria,12,Бургас,2022,2,2619,374,639,639,8722,1246,1076,154,6535,934
Bulgaria,12,Бургас,2022,3,3651,522,891,891,5315,759,814,116,3818,545
Bulgaria,12,Бургас,2022,4,4545,649,1109,1109,3724,532,1134,162,2146,307
Bulgaria,12,Бургас,2022,5,4290,613,1047,1047,2920,417,1200,171,1441,206
Bulgaria,12,Бургас,2022,6,3286,469,802,802,2412,345,944,135,1268,181
Bulgaria,12,Бургас,2022,7,2458,351,600,600,1776,254,680,97,970,139
Bulgaria,12,Бургас,2022,8,1856,265,453,453,1442,206,530,76,840,120
Bulgaria,12,Бургас,2022,9,1033,148,252,252,698,100,272,39,401,57
Bulgaria,12,Бургас,2022,10,937,134,229,229,742,106,236,34,461,66
Bulgaria,12,Бургас,2022,11,990,141,242,242,639,91,173,25,454,65
Bulgaria,12,Бургас,2022,12,630,90,154,154,561,80,-143,-20,415,59
Bulgaria,12,Бургас,2022,13,411,59,100,100,543,78,94,13,399,57
Bulgaria,12,Бургас,2022,14,192,27,47,47,475,68,94,13,339,48
Bulgaria,12,Бургас,2022,15,146,21,36,36,465,66,80,11,353,50
Bulgaria,12,Бургас,2022,16,136,19,33,33,266,38,58,8,174,25
Bulgaria,12,Бургас,2022,17,192,27,47,47,391,56,95,14,256,37
Bulgaria,12,Бургас,2022,18,127,18,31,31,203,29,60,9,123,18
Bulgaria,12,Бургас,2022,19,91,13,22,22,322,46,88,13,199,28
Bulgaria,12,Бургас,2022,20,77,11,19,19,261,37,58,8,183,26
Bulgaria,12,Бургас,2022,21,62,9,15,15,220,37,46,8,155,26
Bulgaria,12,Бургас,2022,22,59,8,14,14,188,27,49,7,123,18
Bulgaria,12,Бургас,2022,23,51,7,12,12,184,26,45,6,123,18
Bulgaria,12,Бургас,2022,24,64,9,16,16,179,26,37,5,133,19
Bulgaria,12,Бургас,2022,25,135,19,33,33,175,25,38,5,114,16
Bulgaria,12,Бургас,2022,26,275,39,67,67,394,56,37,5,342,49
Bulgaria,12,Бургас,2022,27,458,65,112,112,656,94,-121080,-17297,-45403,-6486
Bulgaria,12,Бургас,2022,28,588,84,144,144,1117,160,644,92,0,0
Bulgaria,12,Бургас,2022,29,798,114,195,195,1217,174,691,99,0,0
Bulgaria,12,Бургас,2022,30,780,111,190,190,1042,149,507,72,0,0
Bulgaria,12,Бургас,2022,31,768,110,187,187,913,130,466,67,0,0
Bulgaria,12,Бургас,2022,32,612,87,149,149,825,118,343,49,0,0
Bulgaria,12,Бургас,2022,33,490,70,120,120,758,108,284,41,0,0
Bulgaria,12,Бургас,2022,34,435,62,106,106,510,73,195,28,0,0
Bulgaria,12,Бургас,2022,35,365,52,89,89,414,59,129,18,0,0
Bulgaria,12,Бургас,2022,36,246,35,60,60,388,55,148,21,0,0
Bulgaria,12,Бургас,2022,37,223,32,54,54,338,48,140,20,0,0
Bulgaria,12,Бургас,2022,38,186,27,45,45,457,65,212,30,0,0
Bulgaria,12,Бургас,2022,39,251,36,61,61,559,80,332,47,0,0
Bulgaria,12,Бургас,2022,40,252,36,62,62,368,53,221,32,0,0
Bulgaria,12,Бургас,2022,41,254,36,62,62,415,59,-2952,-422,0,0
Bulgaria,12,Бургас,2022,42,210,30,51,51,375,54,331,47,0,0
Bulgaria,12,Бургас,2022,43,175,25,43,43,425,61,392,56,0,0
Bulgaria,12,Бургас,2022,44,139,20,34,34,283,40,263,38,0,0
Bulgaria,12,Бургас,2022,45,126,18,31,31,215,31,194,28,0,0
Bulgaria,12,Бургас,2022,46,84,12,21,21,248,35,225,32,0,0
Bulgaria,12,Бургас,2022,47,57,8,14,14,215,31,199,28,0,0
Bulgaria,12,Бургас,2022,48,50,7,12,12,141,20,131,19,0,0
Bulgaria,12,Бургас,2022,49,66,9,16,16,133,19,114,16,0,0
Bulgaria,12,Бургас,2022,50,60,9,15,15,109,16,85,12,0,0
Bulgaria,12,Бургас,2022,51,74,11,18,18,94,13,81,12,0,0
Bulgaria,12,Бургас,2022,52,76,11,19,19,7,1,4,1,0,0
Bulgaria,12,Бургас,2023,1,82,12,20,20,65,9,54,8,0,0
Bulgaria,12,Бургас,2023,2,77,11,19,19,112,16,96,14,0,0
Bulgaria,12,Бургас,2023,3,71,10,17,17,54,8,45,6,0,0
Bulgaria,12,Бургас,2023,4,26,4,6,6,60,12,47,9,0,0
Bulgaria,12,Бургас,2023,5,18,3,4,4,44,6,32,5,0,0
Bulgaria,12,Бургас,2023,6,19,3,5,5,50,7,34,5,0,0
Bulgaria,12,Бургас,2023,7,21,3,5,5,37,5,26,4,0,0
Bulgaria,12,Бургас,2023,8,21,3,5,5,47,7,29,4,0,0
Bulgaria,12,Бургас,2023,9,12,2,3,3,33,7,23,5,0,0
Bulgaria,12,Бургас,2023,10,21,3,5,5,20,3,14,2,0,0
Bulgaria,12,Бургас,2023,11,14,2,3,3,31,5,18,3,0,0
Bulgaria,12,Бургас,2023,12,32,5,8,8,31,31,23,23,0,0
Bulgaria,12,Бургас,2023,13,33,5,8,8,15,3,11,2,0,0
Bulgaria,12,Бургас,2023,14,50,7,12,12,28,4,21,3,0,0
Bulgaria,12,Бургас,2023,15,58,8,14,14,16,3,10,2,0,0
Bulgaria,12,Бургас,2023,16,43,6,10,10,20,3,12,2,0,0
Bulgaria,12,Бургас,2023,17,27,9,7,15,8,3,5,2,0,0
Bulgaria,2,Варна,2020,24,0,0,0,0,,,,,,
Bulgaria,2,Варна,2020,25,8,1,2,2,,,,,,
Bulgaria,2,Варна,2020,26,35,5,7,7,,,,,,
Bulgaria,2,Варна,2020,27,74,11,16,16,,,,,,
Bulgaria,2,Варна,2020,28,91,13,19,19,,,,,,
Bulgaria,2,Варна,2020,29,117,17,25,25,,,,,,
Bulgaria,2,Варна,2020,30,196,28,42,42,,,,,,
Bulgaria,2,Варна,2020,31,182,26,39,39,,,,,,
Bulgaria,2,Варна,2020,32,252,36,54,54,,,,,,
Bulgaria,2,Варна,2020,33,108,15,23,23,,,,,,
Bulgaria,2,Варна,2020,34,69,10,15,15,,,,,,
Bulgaria,2,Варна,2020,35,63,9,13,13,,,,,,
Bulgaria,2,Варна,2020,36,62,9,13,13,,,,,,
Bulgaria,2,Варна,2020,37,65,9,14,14,,,,,,
Bulgaria,2,Варна,2020,38,61,9,13,13,,,,,,
Bulgaria,2,Варна,2020,39,52,7,11,11,,,,,,
Bulgaria,2,Варна,2020,40,96,14,20,20,,,,,,
Bulgaria,2,Варна,2020,41,172,25,37,37,,,,,,
Bulgaria,2,Варна,2020,42,176,25,37,37,,,,,,
Bulgaria,2,Варна,2020,43,405,58,86,86,,,,,,
Bulgaria,2,Варна,2020,44,858,123,183,183,,,,,,
Bulgaria,2,Варна,2020,45,1326,189,282,282,,,,,,
Bulgaria,2,Варна,2020,46,1578,225,336,336,,,,,,
Bulgaria,2,Варна,2020,47,1694,242,360,360,,,,,,
Bulgaria,2,Варна,2020,48,1738,248,370,370,,,,,,
Bulgaria,2,Варна,2020,49,1735,248,369,369,,,,,,
Bulgaria,2,Варна,2020,50,1769,253,376,376,,,,,,
Bulgaria,2,Варна,2020,51,1172,167,249,249,,,,,,
Bulgaria,2,Варна,2020,52,595,85,127,127,,,,,,
Bulgaria,2,Варна,2020,53,522,75,111,111,,,,,,
Bulgaria,2,Варна,2021,1,483,69,103,103,,,,,,
Bulgaria,2,Варна,2021,2,221,32,47,47,,,,,,
Bulgaria,2,Варна,2021,3,154,22,33,33,,,,,,
Bulgaria,2,Варна,2021,4,140,20,30,30,,,,,,
Bulgaria,2,Варна,2021,5,218,31,46,46,226,113,,,,
Bulgaria,2,Варна,2021,6,289,41,61,61,1439,206,0,0,,
Bulgaria,2,Варна,2021,7,309,44,66,66,2496,357,373,53,,
Bulgaria,2,Варна,2021,8,523,75,111,111,6072,867,790,132,,
Bulgaria,2,Варна,2021,9,737,105,157,157,4808,687,1134,162,,
Bulgaria,2,Варна,2021,10,1152,165,245,245,3904,558,1728,247,,
Bulgaria,2,Варна,2021,11,1897,271,404,404,1910,273,1709,244,,
Bulgaria,2,Варна,2021,12,2035,291,433,433,3454,493,1197,171,,
Bulgaria,2,Варна,2021,13,2098,300,446,446,2705,386,755,108,,
Bulgaria,2,Варна,2021,14,1735,248,369,369,4061,580,162,23,,
Bulgaria,2,Варна,2021,15,1206,172,257,257,3781,540,425,61,,
Bulgaria,2,Варна,2021,16,924,132,197,197,4184,598,656,94,,
Bulgaria,2,Варна,2021,17,713,102,152,152,6371,910,2122,303,,
Bulgaria,2,Варна,2021,18,466,67,99,99,7157,1022,4285,612,,
Bulgaria,2,Варна,2021,19,337,48,72,72,12464,1781,8432,1205,,
Bulgaria,2,Варна,2021,20,211,30,45,45,10182,1455,5974,853,,
Bulgaria,2,Варна,2021,21,136,19,29,29,6553,936,3679,526,,
Bulgaria,2,Варна,2021,22,98,14,21,21,7657,1094,5221,746,,
Bulgaria,2,Варна,2021,23,59,8,13,13,8906,1272,6256,894,,
Bulgaria,2,Варна,2021,24,34,5,7,7,5518,788,3613,516,,
Bulgaria,2,Варна,2021,25,29,4,6,6,4763,680,3088,441,,
Bulgaria,2,Варна,2021,26,32,5,7,7,4653,665,2866,409,,
Bulgaria,2,Варна,2021,27,27,4,6,6,3737,623,2217,370,,
Bulgaria,2,Варна,2021,28,48,7,10,10,4047,675,2402,400,,
Bulgaria,2,Варна,2021,29,53,8,11,11,4129,590,2340,334,,
Bulgaria,2,Варна,2021,30,134,19,29,29,4560,651,2483,355,,
Bulgaria,2,Варна,2021,31,234,33,50,50,4242,606,2354,336,,
Bulgaria,2,Варна,2021,32,337,48,72,72,4361,623,2499,357,,
Bulgaria,2,Варна,2021,33,607,87,129,129,4760,680,2954,422,,
Bulgaria,2,Варна,2021,34,779,111,166,166,4744,678,2988,427,,
